4.122565289982594550e+01
3.545048730005510151e+01
3.532771250000223517e+01
3.541143160010688007e+01
3.569038099981844425e+01
3.595501659996807575e+01
3.608290070015937090e+01
3.613329769996926188e+01
3.620517369988374412e+01
