4.122565289982594305e-01
3.545048730005510018e-01
3.532771250000223406e-01
3.541143160010687962e-01
3.569038099981844403e-01
3.595501659996807597e-01
3.608290070015937046e-01
3.613329769996926344e-01
3.620517369988374146e-01
